market_home_prob,market_draw_prob,market_away_prob,home_elo_rating,away_elo_rating,elo_difference,home_attack_rating,away_attack_rating,attack_diff,home_defense_rating,away_defense_rating,defense_diff,home_form_points,away_form_points,form_difference,home_goals_scored_avg,away_goals_scored_avg,goals_scored_diff,home_goals_conceded_avg,away_goals_conceded_avg,goals_conceded_diff,home_advantage_factor,league_competitiveness,match_importance,rest_days_home,rest_days_away,rest_days_difference
0.6174612344462205,0.30199332250872213,0.08054544304505727,1526.5188232819314,1489.4504914669317,37.06833181499974,0.6666666666666667,0.26666666666666666,0.4000000000000001,2.2727272727272725,1.4150943396226414,0.8576329331046311,7.0,3.0,4.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.6666666666666667,0.6666666666666667,0.22,0.85,0.7898822893244558,14.0,7.0,7.0
0.3160382846450147,0.290441338526436,0.39352037682854935,1452.5210729810474,1509.8789028300537,-57.35782984900629,0.2,1.2,-1.0,1.1904761904761905,1.4150943396226414,-0.22461814914645095,1.0,6.0,-5.0,0.5,3.0,-2.5,2.0,1.6666666666666667,-0.33333333333333326,0.22,0.85,0.6802376448018858,7.0,3.0,4.0
0.6172603581059711,0.3178518678705488,0.06488777402348005,1508.9255345381043,1471.6570261434538,37.26850839465055,0.6,0.4,0.19999999999999996,1.5625,1.1904761904761905,0.37202380952380953,6.0,2.0,4.0,1.5,1.0,0.5,1.5,2.0,0.5,0.22,0.85,0.6892311260517863,4.0,4.0,0.0
0.5331015176906725,0.31441773162884934,0.1524807506804781,1480.5501095259299,1500.0,-19.449890474070116,0.8,1.0,-0.19999999999999996,1.744186046511628,0.9615384615384615,0.7826475849731664,3.0,0.0,3.0,2.0,2.5,-0.5,1.3333333333333333,2.5,1.1666666666666667,0.22,0.85,0.7273329681125474,3.0,4.0,-1.0
0.6083073702780697,0.31222751199487137,0.07946511772705894,1554.5846952460206,1519.2382060124155,35.3464892336051,0.9,1.0666666666666667,-0.16666666666666663,2.2727272727272725,1.1904761904761905,1.082251082251082,10.0,6.0,4.0,2.25,2.6666666666666665,-0.4166666666666665,1.0,2.0,1.0,0.22,0.85,0.777392537338591,3.0,4.0,-1.0
0.5388370712394619,0.3467712648229936,0.11439166393754445,1505.4515171304254,1504.8326684057802,0.6188487246452041,0.8,0.26666666666666666,0.5333333333333334,1.8518518518518516,3.2608695652173916,-1.40901771336554,6.0,4.0,2.0,2.0,0.6666666666666666,1.3333333333333335,1.25,0.6666666666666666,-0.5833333333333334,0.22,0.85,0.7738402401223585,7.0,7.0,0.0
0.22109557042435468,0.24764946753206815,0.5312549620435771,1475.252503582057,1559.0136704041183,-83.76116682206134,0.5,1.1,-0.6000000000000001,1.8518518518518516,4.166666666666667,-2.3148148148148153,4.0,12.0,-8.0,1.25,2.75,-1.5,1.25,0.5,-0.75,0.22,0.85,0.5749232537688066,4.0,7.0,-3.0
0.21764394707369564,0.29668787953709175,0.48566817338921264,1500.0,1552.5225000561566,-52.52250005615656,1.0,1.1,-0.10000000000000009,0.9615384615384615,2.2727272727272725,-1.311188811188811,0.0,10.0,-10.0,2.5,2.75,-0.25,2.5,1.0,-1.5,0.22,0.85,0.6677654395305375,7.0,3.0,4.0
0.5214900252287723,0.3349039742488562,0.14360600052237163,1527.8328460080031,1522.0584018791078,5.774444128895311,1.2,0.5,0.7,1.8518518518518516,2.2727272727272725,-0.42087542087542085,9.0,9.0,0.0,3.0,1.25,1.75,1.25,1.0,-0.25,0.22,0.85,0.5048084469365369,14.0,4.0,10.0
0.7317012415355872,0.22004211054780973,0.04825664791660311,1575.7609522304267,1481.0610950613877,94.69985716903898,1.04,0.0,1.04,5.0,1.1904761904761905,3.8095238095238093,15.0,0.0,15.0,2.6,0.0,2.6,0.4,2.0,1.6,0.22,0.85,0.6809639186298513,3.0,7.0,-4.0
0.5542167850436069,0.31773879625663637,0.12804441869975672,1484.2730726226746,1497.8270888475524,-13.554016224877842,0.32,0.4,-0.08000000000000002,1.0869565217391304,2.2727272727272725,-1.185770750988142,4.0,1.0,3.0,0.8,1.0,-0.19999999999999996,2.2,1.0,-1.2000000000000002,0.22,0.85,0.7797700126117884,7.0,3.0,4.0
0.7304736749717526,0.22099624181188215,0.04853008321636515,1554.6954112086041,1434.567129803098,120.12828140550619,0.96,0.16,0.7999999999999999,2.2727272727272725,1.0869565217391304,1.185770750988142,11.0,1.0,10.0,2.4,0.4,2.0,1.0,2.2,1.2000000000000002,0.22,0.85,0.6745164582420431,7.0,4.0,3.0
0.32647266696908755,0.334628396751442,0.33889893627947043,1487.6444060282008,1502.913687983449,-15.269281955248289,0.0,0.5599999999999999,-0.5599999999999999,2.2727272727272725,1.6666666666666667,0.6060606060606057,0.0,7.0,-7.0,0.0,1.4,-1.4,1.0,1.4,0.3999999999999999,0.22,0.85,0.7639513243824404,7.0,7.0,0.0
0.3264474916325339,0.3084126983027936,0.36513981006467255,1493.340997911393,1532.6490222665768,-39.30802435518376,0.3,0.8,-0.5,2.2727272727272725,1.923076923076923,0.3496503496503496,4.0,10.0,-6.0,0.75,2.0,-1.25,1.0,1.2,0.19999999999999996,0.22,0.85,0.6870515933742012,3.0,4.0,-1.0
0.6857199026620997,0.2687065654440939,0.04557353189380637,1516.9431876248125,1467.8179720086341,49.125215616178366,0.8,0.0,0.8,1.923076923076923,2.2727272727272725,-0.3496503496503496,9.0,0.0,9.0,2.0,0.0,2.0,1.2,1.0,-0.19999999999999996,0.22,0.85,0.5605384844757371,14.0,7.0,7.0
0.4007482530844538,0.32384077647932363,0.27541097043622254,1473.193377560241,1496.3722539110618,-23.1788763508207,0.2,0.4,-0.2,0.8064516129032258,1.0,-0.19354838709677424,0.0,4.0,-4.0,0.5,1.0,-0.5,3.0,2.4,-0.6000000000000001,0.22,0.85,0.7029195106730018,4.0,3.0,1.0
0.6757600503929345,0.27655304304876427,0.047686906558301274,1522.7401220030158,1479.454419307805,43.28570269521083,0.5599999999999999,0.2,0.35999999999999993,2.2727272727272725,1.3513513513513513,0.9213759213759212,10.0,3.0,7.0,1.4,0.5,0.8999999999999999,1.0,1.75,0.75,0.22,0.85,0.7269353263966736,4.0,3.0,1.0
0.40015328660415167,0.3026421610372748,0.2972045523585734,1551.4159042833076,1583.6286697315734,-32.21276544826583,0.8800000000000001,1.1199999999999999,-0.23999999999999977,2.2727272727272725,3.5714285714285716,-1.2987012987012991,12.0,15.0,-3.0,2.2,2.8,-0.5999999999999996,1.0,0.6,-0.4,0.22,0.85,0.6849865934495826,3.0,4.0,-1.0
0.46641293968521513,0.33176213152035844,0.20182492879442637,1458.5052217557486,1474.5741158946623,-16.06889413891372,0.4,0.24,0.16000000000000003,1.6666666666666667,1.923076923076923,-0.25641025641025617,4.0,4.0,0.0,1.0,0.6,0.4,1.4,1.2,-0.19999999999999996,0.22,0.85,0.6405670983773404,3.0,14.0,-11.0
0.26478011767972065,0.2717739585654277,0.46344592375485166,1492.905703497729,1561.7272114738541,-68.82150797612508,0.7,1.1199999999999999,-0.41999999999999993,2.2727272727272725,3.5714285714285716,-1.2987012987012991,6.0,13.0,-7.0,1.75,2.8,-1.0499999999999998,1.0,0.6,-0.4,0.22,0.85,0.5627292093768843,3.0,3.0,0.0
0.41168904176266474,0.30631468860914196,0.28199626962819324,1510.7843791301716,1554.3887954126824,-43.60441628251078,0.48,0.8,-0.32000000000000006,1.923076923076923,2.9411764705882355,-1.0180995475113126,9.0,10.0,-1.0,1.2,2.0,-0.8,1.2,0.75,-0.44999999999999996,0.22,0.85,0.7307183399479174,4.0,7.0,-3.0
0.33042021611283257,0.31483827966174116,0.3547415042254264,1458.2926380948843,1492.2098379272834,-33.91719983239909,0.13333333333333333,0.4,-0.2666666666666667,1.4150943396226414,1.3157894736842104,0.09930486593843102,0.0,6.0,-6.0,0.3333333333333333,1.0,-0.6666666666666667,1.6666666666666667,1.8,0.1333333333333333,0.22,0.85,0.5063027470959083,3.0,4.0,-1.0
0.37333506714359044,0.2991786459308065,0.32748628692560305,1499.8534504954082,1532.3332041124545,-32.4797536170463,0.48,0.72,-0.24,1.1904761904761905,1.6666666666666667,-0.4761904761904763,5.0,9.0,-4.0,1.2,1.8,-0.6000000000000001,2.0,1.4,-0.6000000000000001,0.22,0.85,0.744996572960487,7.0,3.0,4.0
0.6754865802569519,0.27533830389569325,0.04917511584735485,1572.9633366155706,1516.4918570198581,56.47147959571248,0.8800000000000001,0.48,0.40000000000000013,3.5714285714285716,2.2727272727272725,1.2987012987012991,13.0,8.0,5.0,2.2,1.2,1.0000000000000002,0.6,1.0,0.4,0.22,0.85,0.6615089306303068,14.0,4.0,10.0
0.6857275390976757,0.2647842455218582,0.04948821538046615,1602.7113699024264,1526.4685215385623,76.24284836386414,1.28,0.8800000000000001,0.3999999999999999,2.7777777777777777,2.2727272727272725,0.5050505050505052,15.0,11.0,4.0,3.2,2.2,1.0,0.8,1.0,0.19999999999999996,0.22,0.85,0.7488697494285106,3.0,14.0,-11.0
0.7029859991082664,0.25044212844834324,0.0465718724433904,1539.1068687569393,1469.7121809758946,69.3946877810447,1.1199999999999999,0.26666666666666666,0.8533333333333333,1.923076923076923,1.0273972602739725,0.8956796628029504,12.0,1.0,11.0,2.8,0.6666666666666666,2.1333333333333333,1.2,2.3333333333333335,1.1333333333333335,0.22,0.85,0.7254269952593908,14.0,7.0,7.0
0.49978060070714786,0.3409400187114184,0.15927938058143387,1478.3658134284447,1485.7279075591653,-7.362094130720607,0.24,0.4,-0.16000000000000003,1.6666666666666667,1.5625,0.10416666666666674,2.0,1.0,1.0,0.6,1.0,-0.4,1.4,1.5,0.10000000000000009,0.22,0.85,0.6090211795998282,14.0,3.0,11.0
0.7388091266038476,0.21207713088951574,0.0491137425066366,1541.1738789918593,1427.535329537848,113.63854945401135,1.0,0.16,0.84,1.3513513513513513,0.8620689655172414,0.4892823858341099,9.0,1.0,8.0,2.5,0.4,2.1,1.75,2.8,1.0499999999999998,0.22,0.85,0.5996517566185198,7.0,7.0,0.0
0.5186288991959567,0.3183036356857607,0.16306746511828263,1477.668872698109,1454.7135242219663,22.955348476142717,0.4,0.4,0.0,1.3157894736842104,1.6666666666666667,-0.35087719298245634,3.0,4.0,-1.0,1.0,1.0,0.0,1.8,1.4,-0.40000000000000013,0.22,0.85,0.7788210451547461,3.0,7.0,-4.0
0.5196735635630751,0.3303273952578708,0.14999904117905402,1547.15919220682,1536.5148954410581,10.644296765761965,1.04,0.7,0.3400000000000001,2.2727272727272725,2.9411764705882355,-0.668449197860963,10.0,10.0,0.0,2.6,1.75,0.8500000000000001,1.0,0.75,-0.25,0.22,0.85,0.721563816019089,3.0,4.0,-1.0
0.36448525350062483,0.3252844768818636,0.31023026961751154,1485.7026842909627,1507.4737227647631,-21.771038473800445,0.24,0.72,-0.48,1.4705882352941175,2.2727272727272725,-0.802139037433155,4.0,9.0,-5.0,0.6,1.8,-1.2000000000000002,1.6,1.0,-0.6000000000000001,0.22,0.85,0.5848296371180296,4.0,14.0,-10.0
0.5811417253400751,0.28652720509497726,0.13233106956494753,1535.404063688426,1476.1507139279342,59.2533497604918,0.5599999999999999,0.4,0.15999999999999992,1.6666666666666667,2.7777777777777777,-1.111111111111111,7.0,7.0,0.0,1.4,1.0,0.3999999999999999,1.4,0.8,-0.5999999999999999,0.22,0.85,0.6928332240439784,7.0,14.0,-7.0
0.3639696619844206,0.30597983409755386,0.3300505039180256,1496.7825909194366,1527.0166288053135,-30.234037885876887,0.4,0.48,-0.07999999999999996,1.3157894736842104,2.2727272727272725,-0.9569377990430621,5.0,9.0,-4.0,1.0,1.2,-0.19999999999999996,1.8,1.0,-0.8,0.22,0.85,0.6131605347372916,7.0,4.0,3.0
0.7108620134627888,0.24210519331094887,0.047032793226262366,1550.2082037914274,1456.231682992141,93.97652079928639,0.8,0.32,0.48000000000000004,3.5714285714285716,1.3157894736842104,2.2556390977443614,12.0,2.0,10.0,2.0,0.8,1.2,0.6,1.8,1.2000000000000002,0.22,0.85,0.760860101544494,3.0,14.0,-11.0
0.4080552383089642,0.3038567984476724,0.2880879632433636,1439.2855871987733,1476.9485871617717,-37.662999962998356,0.1,0.2,-0.1,1.1904761904761905,1.3513513513513513,-0.16087516087516085,0.0,2.0,-2.0,0.25,0.5,-0.25,2.0,1.75,-0.25,0.22,0.85,0.5656315125232639,4.0,7.0,-3.0
0.6203894493169851,0.28123700732411117,0.09837354335890366,1489.8957374489337,1420.2964168562944,69.59932059263929,0.5333333333333333,0.32,0.21333333333333332,1.4150943396226414,0.9259259259259258,0.4891684136967156,2.0,1.0,1.0,1.3333333333333333,0.8,0.5333333333333332,1.6666666666666667,2.6,0.9333333333333333,0.22,0.85,0.6181265424696221,7.0,4.0,3.0
0.49013226170110763,0.36195504079747515,0.14791269750141717,1526.229373355749,1517.9535389307903,8.275834424958703,0.8800000000000001,0.72,0.16000000000000014,1.923076923076923,1.6666666666666667,0.25641025641025617,7.0,8.0,-1.0,2.2,1.8,0.40000000000000013,1.2,1.4,0.19999999999999996,0.22,0.85,0.7227109811269345,3.0,3.0,0.0
0.720490491278648,0.23191232995558997,0.04759717876576212,1548.4127916734128,1466.1597782504123,82.25301342300054,1.04,0.32,0.72,1.3157894736842104,1.3157894736842104,0.0,12.0,4.0,8.0,2.6,0.8,1.8,1.8,1.8,0.0,0.22,0.85,0.5899788192419199,4.0,3.0,1.0
0.33756089962735125,0.3073918575861833,0.3550472427864654,1474.1979835386762,1511.2168888233944,-37.01890528471813,0.4,0.64,-0.24,1.4705882352941175,1.6666666666666667,-0.1960784313725492,3.0,9.0,-6.0,1.0,1.6,-0.6000000000000001,1.6,1.4,-0.20000000000000018,0.22,0.85,0.6064391868969166,4.0,3.0,1.0
0.4658012573777664,0.35110920157783426,0.18308954104439934,1531.870462571062,1539.2469898440013,-7.376527272939256,0.8,0.4,0.4,2.2727272727272725,5.0,-2.7272727272727275,10.0,11.0,-1.0,2.0,1.0,1.0,1.0,0.4,-0.6,0.22,0.85,0.6749921744552614,7.0,3.0,4.0
0.6213709289991787,0.29582653135695347,0.08280253964386794,1611.2263525101985,1557.4447142921292,53.78163821806925,1.28,0.64,0.64,2.7777777777777777,3.5714285714285716,-0.7936507936507939,15.0,13.0,2.0,3.2,1.6,1.6,0.8,0.6,-0.20000000000000007,0.22,0.85,0.6793424040204542,7.0,4.0,3.0
0.31187264834742523,0.25999577846826655,0.42813157318430817,1514.186973000637,1604.5733431669235,-90.3863701662865,0.5599999999999999,1.04,-0.4800000000000001,1.6666666666666667,2.2727272727272725,-0.6060606060606057,9.0,13.0,-4.0,1.4,2.6,-1.2000000000000002,1.4,1.0,-0.3999999999999999,0.22,0.85,0.710329276209281,4.0,7.0,-3.0
0.7121272770279626,0.24051530443713545,0.04735741853490186,1564.0977236354042,1482.6518372151097,81.44588642029453,0.64,0.5,0.14,2.7777777777777777,1.5625,1.2152777777777777,11.0,3.0,8.0,1.6,1.25,0.3500000000000001,0.8,1.5,0.7,0.22,0.85,0.5022059133663281,7.0,7.0,0.0
0.4110429385397598,0.3052920968340003,0.2836649646262399,1427.5403170901184,1471.3289540568971,-43.78863696677877,0.4,0.32,0.08000000000000002,0.9259259259259258,1.6666666666666667,-0.7407407407407409,2.0,3.0,-1.0,1.0,0.8,0.19999999999999996,2.6,1.4,-1.2000000000000002,0.22,0.85,0.5115202631979033,4.0,14.0,-10.0
0.45047321483927066,0.3103811293844027,0.2391456557763267,1499.0107642042597,1527.7032522577178,-28.69248805345819,0.4,0.64,-0.24,2.7777777777777777,1.923076923076923,0.8547008547008548,7.0,8.0,-1.0,1.0,1.6,-0.6000000000000001,0.8,1.2,0.3999999999999999,0.22,0.85,0.6262209687705851,7.0,14.0,-7.0
